city,latitude,longitude,name,province
Washington,38.9024,-77.04249,Au Bon Pain,DC
Fayetteville,36.123631,-94.149796,Steak 'n Shake,AR
Seattle,47.58516,-122.30381,Burger King,WA
Houston,29.773526,-95.307955,Burger King,TX
Paris,36.289178274,-88.314133913,Burger King,TN
Central Point,42.377853103,-122.900035295,Burger King,OR
Lawrenceville,33.9661,-84.010765,Wendy's,GA
Columbus,39.228127,-85.89548,KFC,IN
Jackson,32.30364,-90.17022,Arby's,AL
La Grange Park,41.836533,-87.85223,Bills Place,IL
Stone Creek,41.071628,1.149741,Burger King Salou,OH
Jamestown,42.113481,-79.208555,McDonald's,NY
Brunswick,41.238322,-81.802743,McDonald's,OH
Gaffney,35.09395,-81.66577,Subway,SC
Arvada,39.811777,-105.053975,SONIC Drive-In,CO
Grand Forks,47.89636,-97.06484,Taco John's,ND
Gibbstown,39.81671645,-75.260413368,ShopRite,NJ
Valdosta,30.895433169,-83.358623161,Burger King,GA
Rincon,32.27259,-81.22694,Krystal,GA
Hiram,33.889286,-84.74985,Wendy's,GA
Cookeville,36.13943988,-85.528088214,Hardee's / Red Burrito,TN
Lafayette,36.5221,-86.0385,KFC,TN
Westminster,39.863471,-105.052158,SUBWAY,CO
Denver,35.557615411,-81.063809817,Burger King,NC
Phoenix,33.407506,-112.013806,McDonald's,AZ
Clio,43.177586,-83.764626,Wendy Two Two Eight,MI
Dothan,31.21677,-85.36019,Taco Bell,AL
Chicago,41.795225,-87.585157,Subway,IL
Royal Oak,42.5157,-83.1849,McDonald's,MI
Grand Forks,47.889387,-97.07803,Culver's,ND
Jacksonville,30.26649,-81.61683,Burger King,FL
Clear Lake,43.147262,-93.359247,Wendy's,IA
Mckinney,33.21529,-96.63562,Braum's,TX
Matthews,35.1363,-80.7137,McDonald's,NC
Houston,29.83045,-95.68535,McDonald's,TX
Philadelphia,40.029824,-75.036074,Boston Market 381,PA
Bedford,32.8386,-97.1605,KFC,TX
Orlando,28.47157,-81.45098,Taco Bell,FL
Woods Cross,40.882604451,-111.8975937,Arby's,UT
Boston,42.36065,-71.06082,Burger King,MA
Bellevue,41.276055,-82.849387,Wendy's,OH
Lake Worth,26.586405,-80.14615,Firehouse Subs,FL
East Providence,41.821710165,-71.352761842,McDonald's,RI
Littleton,39.54805,-104.99207,SUBWAY,CO
Brooklyn,40.677049,-73.922426,McDonald's,NY
Jordan,44.670479486,-93.638478,Burger King,MN
Valencia,34.4231,-118.56294,McDonald's,CA
Norco,33.898943,-117.562837,Carl's Jr.,CA
South Bend,41.72854,-86.28964,SONIC Drive In,IN
Orlando,28.59996,-81.208177,McDonald's,FL
Bourbonnais,41.174397,-87.847435,Great Steak & Potato Co,IL
Birmingham,33.495478,-86.878638,Subway,AL
Boston,42.354416,-71.05866,Five Guys,MA
Brooklyn,40.68944,-73.95512,KFC,NY
Cantonment,30.578814623,-87.294979805,Mcdonald's,FL
Glendale,33.53846,-112.154158,Burger King,AZ
Kannapolis,35.465104,-80.590293,Taco Bell,NC
Mount Pleasant,32.865666,-79.78413,Chick-fil-A,SC
Goodyear,33.448357,-112.358337,Blimpie Subs & Sandwiches,AZ
Smithtown,40.851193,-73.1593084,Taco Bell,NY
Neosho,36.86242,-94.38213,SONIC Drive In,MO
Miami,25.76914,-80.18998,Subway,FL
Atlanta,33.898514,-84.302747,Chick-fil-A,GA
Toledo,41.612375,-83.622458,Wendy's,OH
Frederick,39.416894,-77.441565,Burger King,MD
Rolla,37.93232,-91.77891,SONIC Drive In,MO
Stockbridge,33.5083,-84.22905,Dairy Queen,GA
Corpus Christi,27.727988508,-97.413714897,Jack in the Box,TX
Houston,29.7122,-95.62413,Subway,TX
Spearfish,44.502845663,-103.859971642,Burger King,SD
Houston,29.738708,-95.5004,Pollo Tropical,TX
Jacksonville,30.220454859,-81.579706233,McDonald's,FL
Wyandotte,42.21053,-83.18009,Checker's,MI
Jonesboro,35.806884,-90.721923,Wendy's,AR
Racine,42.68788,-87.83632,McDonald's,WI
Tifton,31.470858,-83.503074,McDonald's,GA
Glendale,33.522842,-112.202556,Domino's Pizza,AZ
Houston,29.6200094,-95.2853197,Mr Char-Burger,TX
Columbus,40.08632,-82.97755,Penn Station East Coast Subs,OH
Frederick,39.394663828,-77.409969319,SONIC Drive In,MD
Frisco,33.147855553,-96.805063716,Burger King,TX
Secaucus,40.773992104,-74.0631482,Quiznos,NJ
Miami,25.813198,-80.240677,Subway,FL
Springboro,39.56259,-84.26168,KFC,OH
Houston,29.931086,-95.175905,McDonald's,TX
Victorville,34.519287,-117.315859,Wendy's,CA
Herndon,38.959045,-77.402182,Taco Bell,VA
Nogales,31.3664,-110.9389,Jack in the Box,AZ
Louisville,38.102635,-85.67633,Yum Brands Inc,KY
Rolling Meadows,42.056861,-88.003116,Burger King,IL
Iowa City,41.64515,-91.52796,Burger King,IA
Richfield,35.47274,-80.2687,Taco Bell,NC
The Colony,33.06469,-96.89339,Jack in the Box,TX
Chandler,33.306840173,-111.890100534,Kentucky Fried Chicken,AZ
Fort Smith,35.34882,-94.42279,SONIC Drive In,AR
Wichita,37.6946,-97.2607,Subway,KS
Modesto,37.699606,-121.068392,Taco Bell,CA
Portland,45.39822,-122.61888,Wendy's,OR
Myrtle Beach,33.76038,-78.85824,McDonald's,SC
Decatur,39.876581243,-88.947949281,Taco Bell,IL
Southlake,32.94118,-97.11565,KFC,TX
Indianapolis,39.781607,-86.124477,Burger King,IN
Rumson,40.35016,-73.97301,Ama Ristorante,NJ
Nacogdoches,31.57088,-94.6751,Burger King,TX
West Sacramento,38.577156899,-121.549206828,Carl's Jr. / Green Burrito,CA
Lake Worth,26.6188,-80.0573,Burger King,FL
York,39.97939,-76.75254,Long John Silver's,PA
Northampton,42.32848,-72.63297,Taco Bell,MA
Dearborn,42.320522524,-83.224090295,A&W All-American Food,MI
Las Vegas,36.05746,-115.12038,Capriotti's Sandwich Shop,NV
Bronx,40.8686,-73.8316,Popeyes Chicken and Biscuits,NY
Lombard,41.842068,-88.01086,McDonald's,IL
Euless,32.8403,-97.0821,Popeye's Chicken & Biscuits,TX
Port Huron,43.036373,-82.45378,Burger King,MI
San Diego,32.830866,-117.130631,Panda Express,CA
Northwood,43.636374656,-95.319504406,Burger King,IA
Fort Wayne,41.127741,-85.135936,Steak 'n Shake,IN
Fort Atkinson,42.93815,-88.85558,Burger King,WI
Salina,38.79154,-97.61348,Burger King,KS
Altavista,37.115841759,-79.280090332,KFC,VA
Mason,39.35842,-84.26667,Wendy's,OH
Jackson,32.291666714,-90.229548108,Popeye's Chicken,AL
Gilbert,33.307363537,-111.75647457,Burger King,AZ
Copiague,40.692888,-73.396014,Wendy's,NY
Rockford,42.24118,-88.974883,Subway,IL
Naperville,41.797855,-88.2044389,Steak 'n Shake,IL
Jefferson,34.152555,-83.641789,Bojangles' Famous Chicken 'n Biscuits,GA
Easton,38.781842249,-76.059687006,Sonic Drive In,MD
Lubbock,33.5462,-101.923,Wendy's,TX
Lake Charles,30.269340058,-93.180184563,Mcdonald's,LA
Kansas City,39.01383,-94.58861,Jimmy Johns,MO
Parkersburg,39.264435,-81.535416,McDonald's,WV
Groves,29.936671,-93.934543,McDonald's,TX
Orlando,28.3888,-81.5049,Steak 'N Shake,FL
Detroit,42.435000586,-82.953162072,Wendy's,MI
Fort Wayne,41.117607,-85.182146,McDonald's,IN
Virginia Beach,36.82104,-76.06803,Burger King,VA
Los Angeles,33.926014,-118.239029,McDonald's,CA
Nashville,36.144052342,-86.8127954,The Honeybaked Ham Company,TN
Charleston,32.779856999,-79.968554321,Chick-fil-a,SC
Augusta,37.679438,-96.986345,SONIC Drive In,KS
Modesto,37.63862,-120.92804,Taco Bell,CA
Milan,41.44971,-90.56784,McDonald's,IL
Phoenix,33.479862,-111.997756,Panda Express,AZ
San Bernardino,34.136186,-117.332113,Burger King,CA
Costa Mesa,33.6454,-117.919378,Wienerschnitzel,CA
Spring,30.03503084,-95.555096268,Mcdonald's,TX
Lafayette,30.18852,-92.01347,Raising Cane's Chicken Fingers,LA
Tampa,27.910912139,-82.506535593,McDonald's,FL
Kissimmee,28.345726,-81.36636,Dunkin' Donuts,FL
Reno,39.478134,-119.76296,Domino's Pizza,NV
Marana,32.3948,-111.3214,Snack Shack,AZ
Boston,42.359748961,-71.055750846,Boston Chowda Company,MA
Port Allen,30.45001,-91.24503,McDonald's,LA
Pompano Beach,26.2734,-80.2819,McDonald's,FL
Miami,25.891614,-80.21105,Burger King,FL
Papillion,41.14483,-96.06532,Pizza Hut,NE
Palmetto,27.52223,-82.55695,Taco Bell,FL
Wallingford,41.49352,-72.81014,SONIC Drive In,CT
Leland,34.234442,-78.000568,Subway,NC
Jacksonville,34.770180895,-77.386718988,Cook Out,NC
Rockmart,34.011526,-85.045308,Bojangles' Famous Chicken 'n Biscuits,GA
Williamsburg,37.341426,-76.75468,Hardee's,VA
Sioux City,42.48966,-96.36667,Taco Bell,IA
Frisco,33.1778,-96.8861,Long John Silver's,TX
Torrance,33.873092409,-118.343460559,Carl's Jr.,CA
Wilsonville,45.30327,-122.763431,Wendy's,OR
Denver,39.74666,-104.9941,Good Times Burgers & Frozen Custard,CO
Columbus,32.47287,-84.987,Taco Bell,GA
Winona,33.48503,-89.76587,Taco Bell,MS
Pompano Beach,26.2726,-80.2293,McDonald's,FL
Skokie,42.032416,-87.746789,Taco Bell,IL
Santa Fe Springs,33.941298046,-118.048657224,McDonald's,CA
Dearborn,42.29752,-83.28509,McDonald's,MI
Louisville,38.155766,85.589928,Dairy Queen,KY
Omro,44.039148,-88.739973,Hardee's,WI
West Plains,36.7427,-91.8736,Wendy's,MO
Philadelphia,39.91538,-75.15287,Dairy Queen,PA
Albuquerque,35.05492,-106.67902,Domino's Pizza,NM
Easley,34.81442,-82.60183,Subway,SC
Ledgewood,40.873974,-74.64875,Wendy's,NJ
Springfield,39.789544393,-89.703519344,Long John Silver's / A&W,IL
Portland,45.50628,-122.65814,Aprisa Mexican Cuisine,OR
Hermitage,36.19475,-86.61809,Steak N Shake,TN
Indianapolis,39.6661,-86.0945,KFC,IN
Tucson,32.191317,-110.791782,Taco Bell,AZ
Montebello,34.018825,-118.115254,Pizza Hut,CA
Belleville,38.502501,-89.984773,Kfc - Kentucky Fried Chicken,IL
Auburn,44.08265,-70.24817,Subway,ME
Chesterton,41.593516117,-87.028364019,Taco Bell,IN
Lakeland,28.05464,-81.94988,Taco Bell,FL
Conroe,30.313144762,-95.468640025,Mcdonalds,TX
Gorham,43.680858,-70.439336,Burger King,ME
Saint Paul,44.833965,-93.179565,Subway,MN
Norman,35.26151,-97.49232,SONIC Drive In,OK
Spartanburg,34.984948191,-81.97366923,McDonald's,SC
Morgan City,29.704083,-91.202176,Mcdonald's,LA
Glens Falls,43.330376642,-73.674950338,KFC,NY
Salisbury,35.691988,-80.512696,Bojangles' Famous Chicken 'n Biscuits,NC
Waltham,42.3767,-71.2421,McDonald's,MA
Happy Valley,45.43417676,-122.578818798,Dairy Queen,OR
Columbus,40.0981,-83.0903,Raising Cane's,OH
Fresno,36.864745,-119.738827,Carl's Jr.,CA
Whittier,33.96447,-118.03496,Domino's Pizza,CA
Hackensack,40.88917465,-74.038520157,White Manna Hamburgers,NJ
Jackson,35.666857,-88.849062,Popeye's Chicken & Biscuits,TN
Moreno Valley,33.919429666,-117.236088992,Food 4 Less,CA
Hartland,42.633642,-83.750933,Arby's,MI
Anchorage,61.14323525,-149.86685425,Arby's,AK
Beaumont,33.923933809,-116.953957405,El Pollo Loco,CA
Whittier,33.9898669,-118.064463,Taco Bell,CA
San Angelo,31.43028,-100.45596,Taco Bell,TX
Hermitage,41.23338,-80.471897,Burger King,PA
Princeton,37.359524,-81.098404,Burger King,WV
Northport,33.23755,-87.56659,Domino's Pizza,FL
Minneapolis,44.88219,-93.31982,McDonald's,MN
Fort Campbell,36.66345,-87.47739,Burger King,KY
Amarillo,35.21241,-101.90659,McDonald's,TX
Portland,45.586771,-122.738535,McDonald's,OR
Valrico,27.93726,-82.25048,Taco Bell,FL
Lewisburg,35.447222641,-86.775777768,Arby's,TN
Albert Lea,43.658431,-93.315675,Wendy's,MN
San Antonio,29.498223,-98.4996715,SONIC Drive In,TX
Fremont,41.3735,-83.11778,McDonalds,OH
Norfolk,42.041381412,-97.412149697,Domino's Pizza,NE
Gwynn Oak,39.345942,-76.736018,KFC,MD
Churchton,38.808067,-76.53923,Domino's Pizza,MD
Birmingham,33.581132,-86.775824,Krystal,AL
Denver,39.744904,-105.025709,Pizza Hut,CO
Sugar Land,29.601204,-95.68244,Taco Bell,TX
Phoenix,33.377685,-112.065686,Burger King,AZ
Las Vegas,36.095783,-115.17612,McDonald's,NV
Mormon Lake,17.989019394,-92.965096235,Subway,AZ
Avondale,33.460702,-112.339782,McDonald's,AZ
Marshall,39.1119,-93.1947,KFC,MO
Franklin Park,41.9277,-87.884499,Wendy's,IL
Brooklyn,40.633444,-73.889406,McDonald's,NY
Niles,41.214575961,-80.751691766,Starbucks,OH
Fort Wayne,41.1186,-85.14192,Arby's,IN
Woodland,38.675897,-121.746454,Taco Bell,CA
Pensacola,30.474625,-87.2116,Wendy's,FL
Rock Springs,41.57827,-109.25005,Sonic Drive-In,WY
Hayward,37.667496,-122.11956,Five Guys,CA
Antelope,38.715355,-121.392806,Taco Bell,CA
Lapeer,43.04332,-83.32166,Jimmy John's,MI
Ontario,34.02899,-117.59238,McDonald's,CA
Sun Prairie,43.1814,-89.2067,McDonald's,WI
Midlothian,37.40467,-77.67091,Wendy's,VA
Lakewood,41.485401,-81.805463,Taco Bell,OH
Wolfforth,33.519313202,-101.992102861,Sonic Drive-In,TX
Omaha,41.15401,-96.15288,Blimpie,NE
Jacksonville,30.322456,-81.53846,Krystal,FL
Downers Grove,41.80991,-87.98537,Topper's Pizza,IL
Latham,42.75501001,-73.759412431,McDonald's,NY
Wyandanch,40.752719,-73.361218,Mcdonald's,NY
Valdosta,30.869754,-83.288177,Hardee's,GA
Tempe,33.38386,-111.961334,El Pollo Loco,AZ
Denver,39.801506,-104.983453,Wendy's,CO
Long Beach,33.874698,-118.168682,Jack in the Box,CA
Pearland,29.573181652,-95.28618185,McDonald's,TX
Saint Louis,38.596438,-90.270708,Taco Bell,MO
Chicago,41.93863,-87.72252,Burger King,IL
Tampa,27.961729229,-82.401536331,KFC,FL
Washington,40.702898,-89.421682,Hardee's,IL
Arcadia,34.151294,-118.026696,McDonald's,CA
Mount Vernon,40.401993422,-82.441642284,Dq Grill & Chill,OH
Neenah,44.171926,-88.484957,Hardee's,WI
Houston,29.703142,-95.587018,McDonald's,TX
San Angelo,31.48771,-100.46113,McDonald's,TX
Virginia Beach,36.85902,-76.17517,Burger King,VA
Stockbridge,33.61899,-84.23474,McDonald's,GA
Phoenix,33.712894,-112.109082,Panda Express,AZ
Suwanee,34.04854379,-84.093893773,McDonald's,GA
Glendora,34.136284,-117.87176,Del Taco,CA
Downey,33.94704,-118.14762,McDonald's,CA
Chicago,41.79951,-87.59123,Subway,IL
Arlington,32.741075,-97.084149,Jack in the Box,TX
Ogden,41.2229414,-111.9716451,Brixton's,UT
Clinton Township,42.5732,-82.8891,Taco Bell,MI
Johnston,41.65958,-93.73658,McDonald's,IA
Baton Rouge,30.505048,-91.151663,Wendy's,LA
Newark,40.084264605,-82.42830247,McDonalds,OH
Hamilton,46.21835,-114.1544,Quiznos,MT
Harlingen,26.15997,-97.68191,Jack In The Box,TX
Saraland,30.80191,-88.098,McDonald's,AL
San Ysidro,32.5453,-117.02991,Jack in the Box,CA
Louisville,38.21056,-85.76921,SONIC Drive In,KY
Mantua,41.283339,-81.224043,McDonald's,OH
Clayton,34.87844,-83.3973,Dairy Queen,GA
Irving,32.83243,-96.99428,Wendy's,TX
Round Rock,30.497019336,-97.724026226,Dairy Queen - Round Rock,TX
Orlando,28.552855,-81.451888,Popeyes Chicken & Biscuits,FL
Floyds Knobs,38.293270577,-85.904818789,Taco Bell,IN
Costa Mesa,33.68193,-117.91924,Five Guys,CA
Victor,43.006558,-77.444075,Taco Bell,NY
Geneva,42.85699,-77.01323,Taco Bell,NY
Charlotte,35.24002,-80.92006,Waffle House,NC
Harrisburg,35.322635961,-80.64818811,Hardee's / Red Burrito,NC
Derby,41.33198,-73.08434,KFC,CT
Pocahontas,36.243464,-90.958178,Wendy's,AR
Fayetteville,35.097393,-79.011116,Domino's Pizza,NC
Cape Girardeau,37.30024,-89.56952,Taco Bell,MO
Albuquerque,35.13208958,-106.587068,Firehouse Subs,NM
Westbrook,43.678150177,-70.33592987,KFC,ME
Oakland,37.73727,-122.1971,Del Taco,CA
Orlando,2.999309139,101.528248596,Kfc,KY
Stafford,29.643881,-95.573558,McDonald's,TX
Woodbridge,38.627339,-77.301262,Popeye's Chicken & Biscuits,VA
Northridge,34.22128,-118.50352,Peking Wok,CA
San Antonio,29.543568,-98.614493,Redbox,TX
Oklahoma City,35.556120937,-97.635477918,Five Guys,OK
Indianapolis,39.77376482,-85.979247849,Panda,IN
Philadelphia,39.97945,-75.16203,Pop-A-Nugget,PA
Germantown,39.182588482,-77.238059577,Subway,MD
Shelby,35.28257,-81.55593,Bojangles' Famous Chicken 'n Biscuits,NC
Glendale,34.170497,-118.289434,McDonald's,CA
Boynton Beach,26.535422,-80.090759,Wendy's,FL
Houston,29.595324,-95.467043,Subway,TX
Olympia,47.061527,-122.766468,Taco Time,WA
Towson,39.40516,-76.60139,Chick-fil-a,MD
Fargo,46.83285,-96.82275,Taco John's,ND
Walkertown,36.1637,-80.1386,Wendy's,NC
Denver,39.78111,-104.84567,Subway,CO
Norwalk,41.147266,-73.42635,Roly Poly,CT
Oklahoma City,35.46481,-97.62062,Arby's,OK
Torrance,33.804998,-118.350671,Panda Express,CA
Scottsdale,33.621197,-111.892188,Chick-fil-A,AZ
Redwood City,37.47222,-122.21559,Taco Bell,CA
Quincy,42.269911,-71.02426,Wendy's,MA
Sunnyvale,37.351091,-122.014663,Wendy's,CA
Meridian,43.599747,-116.356019,Del Taco,ID
Moreno Valley,33.940828541,-117.2268905,Jack in the Box,CA
Pickerington,39.9298,-82.79,KFC,OH
Manchester,41.76689,-72.56815,McDonald's,CT
Pennsburg,40.3931,-75.5019,McDonald's,PA
Meredith,43.64736,-71.50032,McDonald's,NH
Cedar Lake,41.376978,-87.469995,McDonald's,IN
Washington,38.9452,-77.0779,Popeye's Chicken & Biscuits,DC
Concordia,39.560372,-97.657358,Kfc,KS
Hutchins,32.65006,-96.70911,Whataburger,TX
Mobile,30.640167,-88.190964,Subway,AL
Inglewood,33.97524,-118.358317,Subway,CA
Columbus,40.14214,-82.99206,Penn Station East Coast Subs,OH
Delray Beach,26.4577,-80.1238,Burger King,FL
Milford,41.352062,-74.732204,Taco Bell,PA
Burbank,34.190544,-118.327835,Wendy's,CA
Albuquerque,35.107358,-106.550904,Subway,NM
Camp Verde,34.565712,-111.861794,Domino's Pizza,AZ
Edmond,35.624943,-97.486526,KFC,OK
Draper,40.526694,-111.87221,KFC / A&W,UT
West Roxbury,42.264412,-71.167991,McDonald's,MA
South El Monte,34.0630044,-118.0368204,Wienerschnitzel,CA
Lenox,42.40503,-73.26413,Burger King,MA
Bethany Beach,38.538363017,-75.056023938,Thrashers French Fries,DE
Midlothian,37.525141,-77.606356,Burger King,VA
Chesaning,43.186405,-84.167388,Mc Donald's,MI
Leominster,42.49508,-71.72897,McDonald's,MA
Albuquerque,35.08093,-106.62467,BLIMPIE,NM
Baltimore,39.344628711,-76.631148862,Subway - Roland Park,MD
Cincinnati,39.169345,-84.498274,Gold Star Chili,OH
Lancaster,34.7303,-80.7768,Arby's,SC
Bismarck,46.840122,-100.771975,Wendy's,ND
North Plains,45.592594,-122.997096,McDonald's,OR
Denver,39.7010137,-104.9367713,Mcdonald's,CO
Albuquerque,35.058529,-106.588313,Taco Bell,NM
Burlington,36.07399,-79.4908,McDonalds,NC
Morehead City,34.726019,-76.766431,Taco Bell,NC
Tampa,28.0254,-82.4861,Popeyes Chicken & Biscuits,FL
Oklahoma City,35.566514289,-97.656708955,Mcdonald's,OK
Durham,36.02851,-78.84378,Subway,NC
Waycross,31.20869,-82.384177,Subway,GA
Norwalk,41.124924,-73.393875,Garden Catering,CT
Goodyear,33.449852,-112.35067,Church's Chicken,AZ
Dallas,32.911068,-96.76783,Whataburger,TX
Spartanburg,34.950739,-81.918285,Arby's,SC
Long Beach,33.78961,-118.16206,Taco Bell,CA
Belle Chasse,29.824376,-90.006011,Subway,LA
Las Cruces,32.29375,-106.76812,McDonald's,NM
San Francisco,37.774911703,-122.437940399,Popeyes Louisiana Kitchen,CA
Greensburg,40.282468,-79.5501,Burger King,PA
Houston,29.578531,-95.121706,KFC,TX
Quitman,30.78502,-83.57172,Burger King,GA
Seattle,47.544658,-122.376407,Pizza Hut,WA
Clarksville,36.63883,-87.43567,Wendy's,TN
Lubbock,33.577848,-101.869406,Arby's,TX
Lithonia,33.700899,-84.169873,Taco Bell,GA
Denver,39.65516,-105.08136,Subway,CO
Littleton,39.610035,-105.11178,Pizza Hut,CO
Fullerton,33.88908,-117.87454,Pizza Hut,CA
Salina,38.801135601,-97.609552323,Taco John's,KS
Lafayette,40.418266,-86.858339,Steak 'n Shake,IN
Saint Paul,44.833001,-93.160209,Burger King,MN
Cottage Grove,44.83113,-92.96049,Arby's,MN
Madison Heights,42.531058,-83.106904,Wendy's,MI
Lucerne,39.089741412,-122.795261093,Foster's Freeze,CA
Los Angeles,34.04129,-118.30891,Subway,CA
Santa Rosa,38.43456,-122.68731,Taco Bell,CA
Coshocton,40.296654,-81.848438,Burger King,OH
Mesquite,32.74678,-96.59616,McDonalds,TX
New Bedford,41.6146,-70.9355,Domino's Pizza,MA
Chicago,41.7839,-87.683836,Subway,IL
North Las Vegas,36.239075123,-115.167774509,Del Taco,NV
Brinkley,34.90503,-91.1979,McDonald's,AR
Burbank,34.183429,-118.312164,Panda Express,CA
Mcloud,35.43597,-97.09788,SONIC Drive In,OK
North Las Vegas,36.2403,-115.0913,Burger King,NV
Grapevine,32.906469589,-97.036914825,McDonald's,TX
Price,39.59979,-110.80307,McDonald's,UT
Las Vegas,36.058716,-115.243355,Raising Cane's,NV
Rolla,37.952478,-91.752254,Subway,MO
Mesquite,32.836852669,-96.629895,Wienerschnitzel,TX
Canton,34.17336,-84.54909,McDonald's,GA
Woonsocket,42.007901,-71.508367,Burger King,RI
Blairsville,34.88028,-83.95501,Blimpie,GA
San Diego,32.833,-117.1635,Arby's,CA
Seguin,29.58,-97.99,Jack In The Box,TX
Ithaca,42.421172,-76.518141,McDonald's,NY
Gilmer,32.73197408,-94.942951702,Kfc,TX
Saco,43.49693,-70.4467,Rapid Ray's,ME
Lake City,30.189675488,-82.63913086,Popeyes,FL
Auburn,32.602143,-85.479921,Taco Bell,AL
Albuquerque,35.13078,-106.57757,Subway,NM
Hawthorne,33.915825,-118.35206,Rally's Hamburgers,CA
Brookville,41.172706,-79.100587,Taco Bell,PA
Palmetto,33.528103109,-84.659654074,McDonald's,GA
Lubbock,33.5214,-101.9219,KFC,TX
Cornelius,45.520061,-123.043411,Burger King,OR
Carrollton,33.5865888,-85.057560683,Kentucky Fried Chicken,GA
North Brunswick,40.460466474,-74.466512203,McDonald's,NJ
Groveland,28.560758964,-81.857085675,Hardee's / Red Burrito,FL
Las Vegas,36.27663,-115.27929,McDonald's,NV
Addison,41.946937,-88.023655,Arby's,IL
Spokane,47.643471115,-117.55947397,Carl's Jr. / Green Burrito,WA
Holyoke,42.20578,-72.61053,McDonald's,MA
San Antonio,29.4174885,-98.653406176,KFC,TX
Tucson,32.2217,-110.9413,Wienerschnitzel,AZ
New Berlin,42.979915,-88.107731,Taco Bell,WI
Baltimore,39.35722,-76.70409,Taco Bell,MD
Del Mar,32.98055,-117.2498,McDonald's,CA
Oak Lawn,41.720820685,-87.723218915,Portillo's,IL
Palmdale,34.558357,-118.082841,Taco Bell,CA
Atoka,35.4479,-89.7839,Sonic Drive-in,TN
Miami,25.78383,-80.33324,McDonalds,FL
Mckinney,33.16837,-96.66253,Taco Bell,TX
Central Point,42.37791,-122.89905,Subway,OR
Sachse,32.971155713,-96.602590084,Taco Bueno,TX
Tampa,27.9964,-82.4964,Pollo Tropical,FL
Tustin,33.76012,-117.82781,Subway,CA
Phoenix,33.429745,-112.065704,McDonald's,AZ
Vancouver,45.596051,-122.478055,Subway,WA
Manhattan,39.198247,-96.562861,Vista Drive In,KS
Oakland,35.227207,-89.52428,Pizza Hut,TN
Cadiz,40.2834,-80.99969,Wendy's,OH
Atlantic City,39.36215,-74.43049,Taco Bell,NJ
Knightdale,35.7978,-78.4881,Hardee's,NC
Dallas,32.89799,-96.76823,Chicken Express,TX
West Palm Beach,26.723657,-80.080533,Wendy's,FL
Minneapolis,45.175774915,-93.276940584,McDonald's,MN
Medicine Lodge,37.28123,-98.58707,Subway,KS
Carlisle,40.22956,-77.14378,Wendy's,PA
Sussex,43.137894,-88.24371,Taco Bell,WI
Kingstree,33.66311,-79.83327,McDonald's,SC
Boise,43.589741,-116.26692,Pizza Hut,ID
Sparta,41.03736,-74.639302,Burger King,NJ
Greensboro,36.10237896,-79.962239286,Bojangles' Famous Chicken 'n Biscuits,NC
Lafayette,40.41827,-86.8355,Chick-Fil-A,IN
Roswell,33.38014,-104.535873,Domino's Pizza,NM
Henderson,35.441,-88.63167,McDonalds,TN
Mercer Island,22.776770767,-102.5977488,Subway,WA
